date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,year,cum_titles_home,cum_runner_up_home,cum_third_home,cum_titles_away,cum_runner_up_away,cum_third_away,tournament_score,elo_home,elo_away,elo_diff,home_last5_wins,home_last5_losses,home_last5_draws,away_last5_wins,away_last5_losses,away_last5_draws,h2h_home_wins,h2h_away_wins,h2h_draw,h2h_diff,result
1923-11-25,Uruguay,Brazil,2.0,1.0,Copa América,Montevideo,Uruguay,False,1923,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1600.4722695050114,1506.2862980630807,94.18597144193063,2.0,1.0,2.0,3.0,2.0,0.0,5.0,2.0,2.0,3.0,2.0
1923-12-02,Argentina,Brazil,0.0,2.0,Friendly,Buenos Aires,Argentina,False,1923,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1515.1260609683802,1495.0916906093994,20.034370358980823,3.0,2.0,0.0,2.0,3.0,0.0,4.0,4.0,2.0,0.0,0.0
1923-12-09,Argentina,Brazil,2.0,0.0,Copa Roca,Buenos Aires,Argentina,False,1923,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1496.3236999468731,1513.8940516309065,-17.570351684033312,2.0,3.0,0.0,2.0,3.0,0.0,4.0,4.0,2.0,0.0,2.0
1924-06-15,Norway,Germany,0.0,2.0,Friendly,Kristiania,Norway,False,1924,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1490.496706826567,1507.9697056850525,-17.472998858485425,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0
1924-08-23,Finland,Norway,2.0,0.0,Friendly,Helsinki,Finland,False,1924,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1454.9952608538322,1473.246055429937,-18.25079457610491,0.0,3.0,0.0,2.0,3.0,0.0,0.0,3.0,0.0,-3.0,2.0
1924-09-14,Norway,Denmark,1.0,3.0,Nordic Championship,Kristiania,Norway,False,1924,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1460.4638717023859,1557.205924891231,-96.74205318884515,2.0,3.0,0.0,2.0,1.0,2.0,2.0,6.0,2.0,-4.0,0.0
1924-09-21,Sweden,Norway,6.0,1.0,Nordic Championship,Solna,Sweden,False,1924,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1530.7183153782619,1446.6161443550513,84.10217102321053,2.0,2.0,1.0,1.0,4.0,0.0,3.0,5.0,2.0,-2.0,2.0
1925-06-07,Norway,Finland,1.0,0.0,Friendly,Oslo,Norway,False,1925,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1434.9476612808596,1467.7774445813834,-32.829783300523786,0.0,5.0,0.0,1.0,3.0,0.0,3.0,1.0,0.0,2.0,2.0
1925-06-21,Denmark,Norway,5.0,1.0,Nordic Championship,Copenhagen,Denmark,False,1925,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1571.0536522385655,1443.8818795444051,127.17177269416038,3.0,0.0,2.0,1.0,4.0,0.0,6.0,2.0,2.0,4.0,2.0
1925-08-23,Norway,Sweden,3.0,7.0,Nordic Championship,Oslo,Norway,False,1925,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1434.7604790093617,1542.3867984524536,-107.62631944309192,1.0,4.0,0.0,3.0,1.0,1.0,4.0,4.0,2.0,0.0,0.0
1925-12-06,Brazil,Paraguay,5.0,2.0,Copa América,Buenos Aires,Argentina,True,1925,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1501.1405944191656,1457.4744580181937,43.666136400971936,2.0,3.0,0.0,1.0,3.0,1.0,4.0,1.0,1.0,3.0,2.0
1925-12-13,Argentina,Brazil,4.0,1.0,Copa América,Buenos Aires,Argentina,False,1925,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1509.077157158614,1525.0818438636675,-16.004686705053473,2.0,3.0,0.0,3.0,2.0,0.0,5.0,4.0,1.0,1.0,2.0
1925-12-17,Brazil,Paraguay,3.0,1.0,Copa América,Buenos Aires,Argentina,True,1925,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1495.47785626467,1433.5332085736918,61.94464769097817,2.0,3.0,0.0,1.0,4.0,0.0,5.0,1.0,1.0,4.0,2.0
1925-12-25,Argentina,Brazil,2.0,2.0,Copa América,Buenos Aires,Argentina,False,1925,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1538.6811447576115,1514.6026973426028,24.078447415008668,3.0,2.0,0.0,3.0,2.0,0.0,5.0,4.0,1.0,1.0,1.0
1926-06-06,Finland,Norway,2.0,5.0,Friendly,Helsinki,Finland,False,1926,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1458.843226317838,1418.033151176953,40.81007514088492,1.0,4.0,0.0,1.0,4.0,0.0,1.0,4.0,0.0,-3.0,0.0
1926-06-09,Sweden,Norway,3.0,2.0,Nordic Championship,Stockholm,Sweden,False,1926,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1559.1141262848623,1440.9326968242997,118.18142946056264,4.0,0.0,1.0,2.0,3.0,0.0,5.0,3.0,2.0,2.0,2.0
1926-09-19,Norway,Denmark,2.0,2.0,Nordic Championship,Oslo,Norway,False,1926,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1435.8749027464326,1580.175052773609,-144.30015002717641,2.0,3.0,0.0,4.0,0.0,1.0,2.0,6.0,2.0,-4.0,1.0
1926-10-10,Norway,Poland,3.0,4.0,Friendly,Fredrikstad,Norway,False,1926,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1437.981417951348,1500.0,-62.01858204865198,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1927-05-29,Norway,Denmark,0.0,1.0,Friendly,Oslo,Norway,False,1927,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1427.7517346785392,1578.0685375686935,-150.31680289015435,1.0,3.0,1.0,3.0,0.0,2.0,1.0,6.0,3.0,-5.0,0.0
1927-06-15,Norway,Finland,3.0,1.0,Friendly,Oslo,Norway,False,1927,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1420.02312075892,1435.9436806704912,-15.920559911571218,1.0,3.0,1.0,1.0,4.0,0.0,5.0,1.0,0.0,4.0,2.0
1927-06-26,Norway,Sweden,3.0,5.0,Nordic Championship,Oslo,Norway,False,1927,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1432.706998432295,1564.1719203627295,-131.46492193043446,1.0,3.0,1.0,5.0,0.0,0.0,2.0,6.0,2.0,-4.0,0.0
1927-10-23,Germany,Norway,6.0,2.0,Friendly,Altona,Germany,False,1927,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1525.2203570816826,1420.3333106462949,104.88704643538767,2.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,2.0,2.0
1927-10-30,Denmark,Norway,3.0,1.0,Nordic Championship,Copenhagen,Denmark,False,1927,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1585.7971514883127,1410.297555678671,175.49959580964173,4.0,0.0,1.0,1.0,4.0,0.0,6.0,1.0,3.0,5.0,2.0
1928-06-03,Finland,Norway,0.0,6.0,Friendly,Helsinki,Finland,False,1928,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1423.2598029971161,1404.4257047884464,18.83409820866973,1.0,4.0,0.0,1.0,4.0,0.0,1.0,6.0,0.0,-5.0,0.0
1928-06-07,Sweden,Norway,6.0,1.0,Nordic Championship,Stockholm,Sweden,False,1928,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1576.5456081487296,1430.9936286670154,145.55197948171417,5.0,0.0,0.0,2.0,3.0,0.0,6.0,2.0,2.0,4.0,2.0
1928-06-17,Norway,Denmark,2.0,3.0,Nordic Championship,Oslo,Norway,False,1928,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1422.0218759442557,1591.6690023785372,-169.64712643428152,1.0,4.0,0.0,4.0,0.0,1.0,1.0,6.0,3.0,-5.0,0.0
1928-09-23,Norway,Germany,0.0,2.0,Friendly,Oslo,Norway,False,1928,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1414.813813772756,1535.2561120493065,-120.44229827655045,1.0,4.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,-3.0,0.0
1929-05-26,Norway,Scotland,3.0,7.0,Friendly,Bergen,Norway,False,1929,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1401.9764093514682,1500.0,-98.02359064853181,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1929-06-12,Norway,Netherlands,4.0,4.0,Friendly,Oslo,Norway,False,1929,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1384.7354827864372,1498.1152761431174,-113.37979335668024,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1929-06-18,Norway,Finland,4.0,0.0,Nordic Championship,Oslo,Norway,False,1929,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1385.9776056985404,1396.6918791185471,-10.714273420006748,0.0,4.0,1.0,1.0,4.0,0.0,7.0,1.0,0.0,6.0,2.0
1929-06-23,Denmark,Norway,2.0,5.0,Nordic Championship,Copenhagen,Denmark,False,1929,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1598.877064550037,1401.5588383127351,197.31822623730181,4.0,0.0,1.0,1.0,3.0,1.0,7.0,0.0,3.0,7.0,0.0
1929-09-29,Norway,Sweden,2.0,1.0,Nordic Championship,Oslo,Norway,False,1929,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1430.3740334773663,1585.5173608714892,-155.14332739412293,2.0,2.0,1.0,5.0,0.0,0.0,2.0,7.0,1.0,-5.0,2.0
1929-11-03,Netherlands,Norway,1.0,4.0,Friendly,Amsterdam,Netherlands,False,1929,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1496.8731532310142,1442.7767481825888,54.09640504842537,0.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0
1930-06-01,Norway,Finland,6.0,2.0,Nordic Championship,Oslo,Norway,False,1930,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1466.274454377726,1381.1106465043524,85.16380787337357,4.0,0.0,1.0,0.0,5.0,0.0,8.0,1.0,0.0,7.0,2.0
1930-06-19,Norway,Switzerland,3.0,0.0,Friendly,Oslo,Norway,False,1930,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1477.1663668167962,1501.242112089625,-24.075745272828726,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
1930-07-06,Sweden,Norway,6.0,3.0,Nordic Championship,Stockholm,Sweden,False,1930,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1573.1146461662668,1492.36658392965,80.74806223661676,4.0,1.0,0.0,5.0,0.0,0.0,7.0,2.0,1.0,5.0,2.0
1930-07-14,Brazil,Yugoslavia,1.0,2.0,FIFA World Cup,Montevideo,Uruguay,True,1930,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1519.8896983053403,1500.0,19.88969830534029,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930-07-20,Bolivia,Brazil,0.0,4.0,FIFA World Cup,Montevideo,Uruguay,True,1930,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1500.0,1494.8276772886102,5.172322711389825,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1930-08-01,Brazil,France,3.0,2.0,Friendly,Rio de Janeiro,Brazil,False,1930,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1540.3170211442864,1459.122498131361,81.1945230129254,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
1930-08-10,Brazil,Yugoslavia,4.0,1.0,Friendly,Rio de Janeiro,Brazil,False,1930,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1546.2206688883887,1525.0620210167301,21.15864787165856,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,2.0
1930-08-17,Brazil,United States,4.0,3.0,Friendly,Rio de Janeiro,Brazil,False,1930,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1559.231634683883,1497.7171533088483,61.51448137503462,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
1930-09-21,Norway,Denmark,1.0,0.0,Nordic Championship,Oslo,Norway,False,1930,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1482.0164762034299,1570.0618693854058,-88.0453931819759,4.0,1.0,0.0,3.0,1.0,1.0,1.0,7.0,2.0,-6.0,2.0
1930-11-02,Germany,Norway,1.0,1.0,Friendly,Breslau,Germany,False,1930,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1548.0935164705943,1492.535397832687,55.55811863790723,4.0,0.0,0.0,4.0,1.0,0.0,4.0,0.0,0.0,4.0,1.0
1931-05-25,Denmark,Norway,3.0,1.0,Nordic Championship,Copenhagen,Denmark,False,1931,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1559.5429477561486,1495.999734568942,63.543213187206675,3.0,2.0,0.0,3.0,1.0,1.0,6.0,2.0,2.0,4.0,2.0
1931-06-21,Norway,Germany,2.0,2.0,Friendly,Oslo,Norway,False,1931,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1486.4971600617291,1544.6291797343395,-58.13201967261034,2.0,2.0,1.0,4.0,0.0,1.0,0.0,4.0,1.0,-4.0,1.0
1931-09-06,Brazil,Uruguay,2.0,0.0,Copa Rio Branco,Rio de Janeiro,Brazil,False,1931,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1565.617340702867,1611.6668769586927,-46.049536255825615,4.0,1.0,0.0,3.0,1.0,1.0,2.0,6.0,2.0,-4.0,2.0
1931-09-06,Finland,Norway,4.0,4.0,Nordic Championship,Helsinki,Finland,False,1931,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1370.2187340652822,1486.155704924997,-115.93697085971485,0.0,5.0,0.0,1.0,2.0,2.0,1.0,9.0,0.0,-8.0,1.0
1931-09-27,Norway,Sweden,2.0,1.0,Nordic Championship,Oslo,Norway,False,1931,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1484.8411835981053,1583.464753892487,-98.62357029438158,1.0,1.0,3.0,4.0,1.0,0.0,1.0,8.0,1.0,-7.0,2.0
1932-06-05,Norway,Estonia,3.0,0.0,Friendly,Oslo,Norway,False,1932,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1495.663177303041,1500.0,-4.336822696958961,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1932-06-17,Norway,Finland,2.0,1.0,Nordic Championship,Oslo,Norway,False,1932,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1509.8946094497244,1371.533255392174,138.36135405755044,2.0,1.0,2.0,0.0,4.0,1.0,8.0,1.0,1.0,7.0,2.0
1932-07-01,Sweden,Norway,1.0,4.0,Nordic Championship,Gothenburg,Sweden,False,1932,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1572.6427601875512,1514.526162125539,58.116598062012145,3.0,2.0,0.0,3.0,0.0,2.0,8.0,2.0,0.0,6.0,0.0
1932-09-25,Norway,Denmark,1.0,2.0,Nordic Championship,Oslo,Norway,False,1932,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1538.2018627059765,1569.0455222633614,-30.843659557384854,4.0,0.0,1.0,3.0,2.0,0.0,2.0,7.0,1.0,-5.0,0.0
1932-12-04,Uruguay,Brazil,1.0,2.0,Copa Rio Branco,Montevideo,Uruguay,False,1932,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1597.6992668001506,1579.5849508614092,18.114315938741356,3.0,1.0,1.0,5.0,0.0,0.0,5.0,3.0,2.0,2.0,0.0
1933-06-11,Denmark,Norway,2.0,2.0,Nordic Championship,Copenhagen,Denmark,False,1933,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1580.1677848751651,1527.0796000941727,53.08818478099238,3.0,2.0,0.0,4.0,1.0,0.0,7.0,2.0,1.0,5.0,1.0
1933-09-03,Finland,Norway,1.0,5.0,Nordic Championship,Helsinki,Finland,False,1933,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1366.9017027163593,1530.4812250359682,-163.57952231960894,0.0,4.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,-7.0,0.0
1933-09-24,Norway,Sweden,0.0,1.0,Nordic Championship,Oslo,Norway,False,1933,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1544.2997149634277,1548.9670596071137,-4.667344643685965,3.0,1.0,1.0,2.0,3.0,0.0,3.0,7.0,0.0,-4.0,0.0
1933-11-05,Germany,Norway,2.0,2.0,Friendly,Magdeburg,Germany,False,1933,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1544.9706348710715,1532.4411448519672,12.529490019104287,3.0,0.0,2.0,2.0,2.0,1.0,4.0,0.0,2.0,4.0,1.0
1934-05-27,Brazil,Spain,1.0,3.0,FIFA World Cup,Genoa,Italy,True,1934,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1592.0680736879547,1500.0,92.06807368795467,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1934-06-03,Yugoslavia,Brazil,8.0,4.0,Friendly,Belgrade,Yugoslavia,False,1934,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1512.0510552212359,1549.007805942337,-36.956750721101116,1.0,1.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0
1934-06-17,Catalonia,Brazil,2.0,1.0,Friendly,Barcelona,Spain,False,1934,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1500.0,1532.035688438159,-32.03568843815901,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
1934-06-24,Catalonia,Brazil,2.0,2.0,Friendly,Girona,Spain,False,1934,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1508.911627536341,1523.124060901818,-14.212433365476954,1.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0
1934-07-01,Sweden,Norway,3.0,3.0,Nordic Championship,Stockholm,Sweden,False,1934,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1560.8256297185742,1534.7728434283233,26.05278629025088,2.0,3.0,0.0,1.0,2.0,2.0,7.0,3.0,0.0,4.0,1.0
1934-09-02,Norway,Finland,4.0,2.0,Nordic Championship,Oslo,Norway,False,1934,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1537.469119046173,1353.0832127888998,184.3859062572733,1.0,1.0,3.0,0.0,4.0,1.0,8.0,1.0,1.0,7.0,2.0
1934-09-23,Norway,Denmark,3.0,1.0,Nordic Championship,Oslo,Norway,False,1934,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1543.1031467738214,1576.7661599333696,-33.6630131595482,2.0,1.0,2.0,2.0,2.0,1.0,2.0,6.0,2.0,-4.0,2.0
1935-06-23,Denmark,Norway,1.0,0.0,Nordic Championship,Copenhagen,Denmark,False,1935,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1563.3292587076808,1556.5400479995103,6.789210708170458,2.0,2.0,1.0,2.0,1.0,2.0,5.0,3.0,2.0,2.0,2.0
1935-06-27,Norway,Germany,1.0,1.0,Friendly,Oslo,Norway,False,1935,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1548.7149208009785,1542.6389362947154,6.075984506263012,2.0,1.0,2.0,2.0,0.0,3.0,0.0,4.0,3.0,-4.0,1.0
1935-09-08,Finland,Norway,1.0,5.0,Nordic Championship,Helsinki,Finland,False,1935,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1347.4491850612515,1546.5596140044852,-199.11042894323373,0.0,4.0,1.0,2.0,1.0,2.0,0.0,9.0,1.0,-9.0,0.0
1935-09-22,Norway,Sweden,0.0,2.0,Nordic Championship,Oslo,Norway,False,1935,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1558.6458848971765,1558.1293541007244,0.5165307964521162,3.0,1.0,1.0,2.0,2.0,1.0,3.0,6.0,1.0,-3.0,0.0
1935-11-03,Switzerland,Norway,2.0,0.0,Friendly,Zürich,Switzerland,False,1935,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1486.0418949767711,1540.642568201217,-54.60067322444593,0.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,-1.0,2.0
1936-06-18,Norway,Switzerland,1.0,2.0,Friendly,Oslo,Norway,False,1936,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1526.3069755594238,1500.3774876185644,25.929487940859417,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
1936-07-05,Sweden,Norway,2.0,0.0,Nordic Championship,Gothenburg,Sweden,False,1936,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1576.132670796684,1513.6139910729717,62.51867972371224,2.0,2.0,1.0,1.0,3.0,1.0,6.0,3.0,1.0,3.0,2.0
1936-07-26,Sweden,Norway,3.0,4.0,Friendly,Stockholm,Sweden,False,1936,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1585.6735780155411,1504.0730838541144,81.6004941614267,3.0,1.0,1.0,1.0,4.0,0.0,6.0,3.0,1.0,3.0,0.0
1936-09-06,Norway,Finland,0.0,2.0,Nordic Championship,Oslo,Norway,False,1936,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1518.1791555228458,1335.36291416856,182.8162413542857,1.0,4.0,0.0,0.0,4.0,1.0,9.0,0.0,1.0,9.0,0.0
1936-09-20,Norway,Denmark,3.0,3.0,Nordic Championship,Oslo,Norway,False,1936,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1493.8546469457588,1571.1543859062126,-77.29973896045385,1.0,4.0,0.0,3.0,1.0,1.0,3.0,6.0,1.0,-3.0,1.0
1936-11-01,Netherlands,Norway,3.0,3.0,Friendly,Amsterdam,Netherlands,False,1936,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1473.375447035877,1494.0647194120188,-20.689272376141844,0.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,-1.0,1.0
1936-12-27,Brazil,Peru,3.0,2.0,Copa América,Buenos Aires,Argentina,True,1936,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1524.7160973384289,1500.0,24.71609733842888,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1937-01-03,Brazil,Chile,6.0,4.0,Copa América,Buenos Aires,Argentina,True,1937,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1539.3949719453813,1420.6409134453343,118.754058500047,1.0,3.0,1.0,0.0,3.0,2.0,3.0,0.0,2.0,3.0,2.0
1937-01-13,Brazil,Paraguay,5.0,0.0,Copa América,Buenos Aires,Argentina,True,1937,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1554.5310169416452,1414.408367495759,140.12264944588628,2.0,2.0,1.0,1.0,4.0,0.0,6.0,1.0,1.0,5.0,2.0
1937-01-19,Brazil,Uruguay,3.0,2.0,Copa América,Buenos Aires,Argentina,True,1937,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1572.9132846749512,1585.216143973605,-12.302859298653857,3.0,1.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,-2.0,2.0
1937-01-30,Argentina,Brazil,1.0,0.0,Copa América,Buenos Aires,Argentina,False,1937,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1533.394143794874,1589.6221687340042,-56.22802493913014,3.0,1.0,1.0,4.0,0.0,1.0,5.0,3.0,2.0,2.0,2.0
1937-02-01,Argentina,Brazil,2.0,0.0,Copa América,Buenos Aires,Argentina,False,1937,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1552.6017801386,1570.4145323902783,-17.812752251678376,3.0,1.0,1.0,4.0,1.0,0.0,6.0,3.0,1.0,3.0,2.0
1937-05-14,Norway,England,0.0,6.0,Friendly,Oslo,Norway,False,1937,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1495.4745426863158,1500.0,-4.525457313684228,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1937-05-27,Norway,Italy,1.0,3.0,Friendly,Oslo,Norway,False,1937,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1470.266703432439,1507.5658853966336,-37.29918196419453,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0
1937-06-13,Denmark,Norway,5.0,1.0,Nordic Championship,Copenhagen,Denmark,False,1937,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1570.9443134399526,1453.8590498244464,117.08526361550616,2.0,1.0,2.0,0.0,3.0,2.0,5.0,3.0,2.0,2.0,2.0
1937-08-22,Norway,Basque Country,1.0,3.0,Friendly,Oslo,Norway,False,1937,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1444.3309088895348,1500.0,-55.66909111046516,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1937-09-05,Finland,Norway,0.0,2.0,Nordic Championship,Helsinki,Finland,False,1937,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1359.6874227456472,1428.7125444666508,-69.02512172100364,1.0,4.0,0.0,0.0,4.0,1.0,1.0,8.0,1.0,-7.0,0.0
1937-09-19,Norway,Sweden,3.0,2.0,Nordic Championship,Oslo,Norway,False,1937,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1443.754633234806,1571.5675063468098,-127.81287311200367,1.0,4.0,0.0,3.0,1.0,1.0,4.0,5.0,1.0,-1.0,2.0
1937-10-10,Norway,Republic of Ireland,3.0,2.0,FIFA World Cup qualification,Oslo,Norway,False,1937,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1455.4034318739577,1500.0,-44.59656812604226,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1937-10-24,Germany,Norway,3.0,0.0,Friendly,Berlin,Germany,False,1937,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1544.7942430912087,1471.6261604961187,73.16808259509003,1.0,0.0,4.0,3.0,2.0,0.0,4.0,0.0,4.0,4.0,2.0
1937-11-07,Republic of Ireland,Norway,3.0,3.0,FIFA World Cup qualification,Dublin,Irish Free State,True,1937,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1483.777271377839,1460.9551787369726,22.822092640866458,0.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,-1.0,1.0
1938-05-31,Norway,Estonia,1.0,0.0,Friendly,Oslo,Norway,False,1938,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1465.5223892872023,1485.7685678533167,-20.246178566114395,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0
1938-06-05,Brazil,Poland,6.0,5.0,FIFA World Cup,Strasbourg,France,True,1938,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1544.887154775573,1510.2296832728089,34.65747150276411,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1938-06-05,Italy,Norway,2.0,1.0,FIFA World Cup,Marseille,France,True,1938,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1523.9735390046262,1474.1000684858031,49.87347051882307,2.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0
1938-06-12,Brazil,Czechoslovakia,1.0,1.0,FIFA World Cup,Bordeaux,France,True,1938,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1559.038427181207,1515.1297280761837,43.90869910502329,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1938-06-14,Brazil,Czechoslovakia,2.0,1.0,FIFA World Cup,Bordeaux,France,True,1938,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1552.7065748693637,1521.461580388027,31.24499448133679,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
